id,student_info_id,father_name,father_occupation,father_phone,mother_name,mother_occupation,mother_phone,guardian_name,guardian_relationship,guardian_phone,created_at,updated_at,deleted_at
,C00-1732,Joshua Williams,Chief Marketing Officer,9250369836,Tracy Smith,"Investment banker, corporate",9542103099,,,,33:40.5,33:40.5,
,C00-1733,Anthony Ortega,Radio broadcast assistant,9289743396,Kathryn Norris,Chief Marketing Officer,9613160734,,,,33:40.5,33:40.5,
,C00-1734,Michael Owens,Commercial art gallery manager,9229015124,Rachel Smith,Pathologist,9567093005,,,,33:40.5,33:40.5,
,C00-1735,,,,,,,Allison Pugh,Uncle,9362201525,33:40.5,33:40.5,
,C00-1736,Joseph Duncan,Ergonomist,9109947842,Mrs. Megan Lamb,"Administrator, charities/voluntary organisations",9969033031,,,,33:40.5,33:40.5,
,C00-1737,John Wilson,"Therapist, sports",9637136351,Kimberly Barnes,Financial trader,9170775145,,,,33:40.5,33:40.5,
,C00-1738,Jacob Taylor,Technical brewer,9560171803,Teresa Harris,Proofreader,9091615248,,,,33:40.5,33:40.5,
,C00-1739,Arthur Young,"Therapist, occupational",9892805441,Maria Freeman,Ecologist,9752944872,,,,33:40.5,33:40.5,
,C00-1740,Steve Jones,Operations geologist,9039432619,Victoria Fisher,"Psychologist, prison and probation services",9999008583,,,,33:40.5,33:40.5,
,C00-1741,Paul Smith,Ranger/warden,9203070384,Isabel Willis,Estate manager/land agent,9452048431,,,,33:40.5,33:40.5,
,C00-1742,William Gutierrez,"Research officer, political party",9401348443,Lori Henry,Trade union research officer,9369103294,,,,33:40.5,33:40.5,
,C00-1743,,,,,,,Jeffrey Miller,Uncle,9185647864,33:40.5,33:40.5,
,C00-1744,Roy Hudson,Regulatory affairs officer,9918352425,Dawn Payne,Bonds trader,9568588094,,,,33:40.5,33:40.5,
,C00-1745,John Hamilton,Company secretary,9044969441,Rita Watson,Horticultural therapist,9349565750,,,,33:40.5,33:40.5,
,C00-1746,Jeffrey Davis,"Surveyor, building control",9222448747,Denise Flowers,Comptroller,9672544705,,,,33:40.5,33:40.5,
,C00-1747,Mr. Alexander Banks PhD,Minerals surveyor,9274581191,Nicole Cisneros,Phytotherapist,9787627888,,,,33:40.5,33:40.5,
,C00-1748,Dennis Kennedy,Broadcast journalist,9555875399,Shelley Sanchez,"Scientist, clinical (histocompatibility and immunogenetics)",9138496158,,,,33:40.5,33:40.5,
,C00-1749,Larry Reyes,Theme park manager,9258159343,Kara Whitney,"Engineer, structural",9000427801,,,,33:40.5,33:40.5,
,C00-1750,,,,,,,Dakota Woods,Aunt,9181366044,33:40.5,33:40.5,
,C00-1751,John Brown,"Education officer, environmental",9571006207,Jamie Thompson,Press photographer,9628895629,,,,33:40.5,33:40.5,
,C00-1752,Roger Mckay,Corporate treasurer,9304631847,Heather Roberts,"Psychologist, prison and probation services",9608967567,,,,33:40.5,33:40.5,
,C00-1753,Logan Lewis,"Engineer, manufacturing",9593357484,Laura Brewer,"Editor, commissioning",9797692687,,,,33:40.5,33:40.5,
,C00-1754,Cody Peterson,Computer games developer,9583623289,Janet Miranda,Water quality scientist,9792315218,,,,33:40.5,33:40.5,
,C00-1755,Matthew Blair,Media buyer,9566592811,Anna Christian,"Designer, ceramics/pottery",9652046223,,,,33:40.5,33:40.5,
,C00-1756,Billy Silva,Diagnostic radiographer,9258103083,Tiffany Lynch,Travel agency manager,9425826552,,,,33:40.5,33:40.5,
,C00-1757,Philip Phillips,Firefighter,9671826800,Christina Jones,Further education lecturer,9313982291,,,,33:40.5,33:40.5,
,C00-1758,,,,,,,Dennis Macias,Uncle,9591602209,33:40.5,33:40.5,
,C00-1759,James Davis,Mining engineer,9436156951,Erin Gibson,Energy manager,9610094399,,,,33:40.5,33:40.5,
,C00-1760,,,,,,,Mrs. Debbie Taylor,Grandparent,9810358155,33:40.5,33:40.5,
,C00-1761,Mr. Derek Knox,Event organiser,9062008284,Joanna Clark,Cytogeneticist,9670744956,,,,33:40.5,33:40.5,
,C00-1762,George Lee,"Programmer, multimedia",9815963458,Marie Cooper,Licensed conveyancer,9642546785,,,,33:40.5,33:40.5,
,C00-1763,,,,,,,Richard Dixon,Grandparent,9186714794,33:40.5,33:40.5,
,C00-1764,Antonio Ryan,"Engineer, mining",9882295670,Krista Kennedy,Mudlogger,9322541551,,,,33:40.5,33:40.5,
,C00-1765,Reginald King,Insurance broker,9850065641,Natasha Cole,Geoscientist,9219944575,,,,33:40.5,33:40.5,
,C00-1766,,,,,,,Jocelyn Davis,Grandparent,9707797845,33:40.5,33:40.5,
,C00-1767,Dustin Robertson,Ranger/warden,9534655068,Anna Thomas DVM,Lexicographer,9769282937,,,,33:40.5,33:40.5,
,C00-1768,Malik Hardy,Company secretary,9295926165,Megan Hudson,Merchant navy officer,9060254193,,,,33:40.5,33:40.5,
,C00-1769,Bryan Curry,"Engineer, mining",9833379925,Courtney Gutierrez,Information officer,9986786397,,,,33:40.5,33:40.5,
,C00-1770,Jose Gutierrez,Public relations account executive,9494229668,Sandra Wright,Historic buildings inspector/conservation officer,9420005765,,,,33:40.5,33:40.5,
,C00-1771,,,,,,,Chelsea West,Aunt,9357904325,33:40.5,33:40.5,
,C00-1772,Jonathan Johnson,"Sound technician, broadcasting/film/video",9022470572,Vanessa Garcia,Dramatherapist,9950663702,,,,33:40.5,33:40.5,
,C00-1773,,,,,,,Lisa Green,Aunt,9211821651,33:40.5,33:40.5,
,C00-1774,,,,,,,Logan Sanchez,Grandparent,9941507157,33:40.5,33:40.5,
,C00-1775,,,,,,,Melissa Elliott,Aunt,9105445919,33:40.5,33:40.5,
,C00-1776,Daniel Gregory,Broadcast presenter,9005899199,Amy Rasmussen,"Research officer, trade union",9885564901,,,,33:40.5,33:40.5,
,C00-1777,Michael Harrington,"Engineer, drilling",9707456516,Laura Goodwin,Lawyer,9514449856,,,,33:40.5,33:40.5,
,C00-1778,Jonathan Sullivan DDS,Building surveyor,9824929653,Samantha Rios,Visual merchandiser,9579537598,,,,33:40.5,33:40.5,
,C00-1779,,,,,,,David Garcia,Grandparent,9639492196,33:40.5,33:40.5,
,C00-1780,,,,,,,Stephen Jones,Aunt,9217822221,33:40.6,33:40.6,
,C00-1781,Jack Gallagher,"Surveyor, quantity",9836948199,Debra Henderson,Environmental consultant,9191258431,,,,33:40.6,33:40.6,
,C00-1782,Robert Cardenas,"Engineer, electrical",9926819362,Sabrina Bender,"Pharmacist, hospital",9568024493,,,,33:40.6,33:40.6,
,C00-1783,Michael Woods,Chartered loss adjuster,9591117233,Courtney Thompson,"Investment banker, operational",9383516391,,,,33:40.6,33:40.6,
,C00-1784,Michael Carter V,Sports coach,9344232442,Heather Rodriguez,"Engineer, building services",9367742655,,,,33:40.6,33:40.6,
,C00-1785,,,,,,,Victor Wheeler,Uncle,9419465056,33:40.6,33:40.6,
,C00-1786,Michael Bass,Print production planner,9731626646,Kelsey Smith,"Scientist, clinical (histocompatibility and immunogenetics)",9814118688,,,,33:40.6,33:40.6,
,C00-1787,Daniel Terrell,Water engineer,9579069543,Emma Patel,Fast food restaurant manager,9884536749,,,,33:40.6,33:40.6,
,C00-1788,Timothy Phillips,Forest/woodland manager,9539422873,Cindy Hall,"Engineer, structural",9225211249,,,,33:40.6,33:40.6,
,C00-1789,Keith Ward,Video editor,9780627176,Katrina Miller,"Therapist, speech and language",9900513410,,,,33:40.6,33:40.6,
,C00-1790,Michael Jordan,Animal technologist,9194607241,Monica Smith,Education administrator,9072816512,,,,33:40.6,33:40.6,
,C00-1791,James Flores,Control and instrumentation engineer,9711481559,Tiffany Perez,"Education officer, community",9523973643,,,,33:40.6,33:40.6,
,C00-1792,Paul Lee,"Teacher, music",9134111401,Lauren Mack,Call centre manager,9683334369,,,,33:40.6,33:40.6,
,C00-1793,Devin Koch,Financial risk analyst,9665072185,Jessica Murray,"Therapist, horticultural",9253792042,,,,33:40.6,33:40.6,
,C00-1794,,,,,,,Mrs. Diana Whitaker,Grandparent,9676621489,33:40.6,33:40.6,
,C00-1795,,,,,,,Michael Ayers,Grandparent,9899793334,33:40.6,33:40.6,
,C00-1796,Jason Mullins,Research scientist (life sciences),9382653061,Jessica Steele,Community education officer,9423178963,,,,33:40.6,33:40.6,
,C00-1797,Charles Mack,"Engineer, mining",9370850190,Lisa Blair,Systems developer,9162204027,,,,33:40.6,33:40.6,
,C00-1798,Joseph Young,"Loss adjuster, chartered",9589860341,Terri Sanchez,Insurance account manager,9384583603,,,,33:40.6,33:40.6,
,C00-1799,Brandon Rojas,"Civil engineer, contracting",9069966751,Melanie Hansen,"Runner, broadcasting/film/video",9070900254,,,,33:40.6,33:40.6,
,C00-1800,Jordan Cooper,Adult guidance worker,9476927639,Natalie Nash,Print production planner,9196478716,,,,33:40.6,33:40.6,
,C00-1801,Richard Franklin,Industrial buyer,9496120673,Kimberly Phillips,Materials engineer,9068163774,,,,33:40.6,33:40.6,
,C00-1802,Benjamin Trevino,"Sales professional, IT",9813449821,Deborah Caldwell,"Runner, broadcasting/film/video",9829658879,,,,33:40.6,33:40.6,
,C00-1803,Barry Warren,"Therapist, nutritional",9791370818,Terri Henderson,Biomedical scientist,9522109933,,,,33:40.6,33:40.6,
,C00-1804,,,,,,,Deborah Boone,Grandparent,9089991695,33:40.6,33:40.6,
,C00-1805,Eric Miller,Museum/gallery conservator,9627684996,Jessica Martinez,"Biochemist, clinical",9820155773,,,,33:40.6,33:40.6,
,C00-1806,Nicholas Bush,Exercise physiologist,9706436852,Ruth Boyd,Dealer,9717458337,,,,33:40.6,33:40.6,
,C00-1807,Daniel Wheeler,Warden/ranger,9742662328,Elizabeth Fisher,Systems developer,9185369217,,,,33:40.6,33:40.6,
,C00-1808,,,,,,,Rebecca Williams,Grandparent,9529263282,33:40.6,33:40.6,
,C00-1809,,,,,,,Laura Johnson,Aunt,9849605708,33:40.6,33:40.6,
,C00-1810,Omar Carter,Scientific laboratory technician,9620865654,Jennifer Williams,Air cabin crew,9559868709,,,,33:40.6,33:40.6,
,C00-1811,Shaun Vasquez,Site engineer,9142866072,Nichole Cobb,"Engineer, materials",9953576788,,,,33:40.6,33:40.6,
,C00-1812,Eric Gaines,Analytical chemist,9469951296,Jessica Khan,Print production planner,9838107272,,,,33:40.6,33:40.6,
,C00-1813,,,,,,,Lisa Garcia,Grandparent,9902199347,33:40.6,33:40.6,
,C00-1814,Zachary Vazquez,Medical laboratory scientific officer,9673539483,Gina Francis,Research scientist (maths),9772014600,,,,33:40.6,33:40.6,
,C00-1815,Chase Chen,"Teacher, primary school",9564532408,Bonnie Adams,"Psychotherapist, child",9821997365,,,,33:40.6,33:40.6,
,C00-1816,Daniel Simpson,"Investment banker, corporate",9113075234,Jennifer Macdonald,Comptroller,9299558163,,,,33:40.6,33:40.6,
,C00-1817,Tony Thompson,"Programmer, multimedia",9469406291,Dr. Charlotte Boyer DDS,Learning disability nurse,9857796356,,,,33:40.6,33:40.6,
,C00-1818,Brandon Terrell,Clinical embryologist,9583789087,Tracy Mcintyre,"Teacher, special educational needs",9533743917,,,,33:40.6,33:40.6,
,C00-1819,Micheal Ford,Solicitor,9208254383,Maria Holder,Cartographer,9719468542,,,,33:40.6,33:40.6,
,C00-1820,Bradley Nguyen,Translator,9782790367,Jennifer York,Physiotherapist,9388156069,,,,33:40.6,33:40.6,
,C00-1821,James Hammond MD,Chief Strategy Officer,9526447043,Rebecca Cannon,"Sound technician, broadcasting/film/video",9630791244,,,,33:40.6,33:40.6,
,C00-1822,Daniel Madden,Clinical psychologist,9344175262,Brenda Graves,"Librarian, academic",9583050448,,,,33:40.6,33:40.6,
,C00-1823,Andrew Pitts,"Surveyor, quantity",9325388069,Chelsea Moody,Emergency planning/management officer,9072861994,,,,33:40.6,33:40.6,
,C00-1824,William Fernandez,Commissioning editor,9056480933,Holly Cruz,Games developer,9185018347,,,,33:40.6,33:40.6,
,C00-1825,Dillon Martin,Logistics and distribution manager,9874984793,Kayla Horton,Hotel manager,9593756638,,,,33:40.6,33:40.6,
,C00-1826,Fernando Osborn,"Surveyor, land/geomatics",9872191044,Jamie Davis,Cabin crew,9628761630,,,,33:40.6,33:40.6,
,C00-1827,Robert Benson,Freight forwarder,9038536153,Christina Day,Theatre manager,9440259898,,,,33:40.6,33:40.6,
,C00-1828,,,,,,,James Harrington,Grandparent,9547220199,33:40.6,33:40.6,
,C00-1829,Charles Knight,"Teacher, special educational needs",9752422911,Elizabeth Hunter,"Scientist, clinical (histocompatibility and immunogenetics)",9069029207,,,,33:40.6,33:40.6,
,C00-1830,Craig Dixon,Freight forwarder,9106831891,Melanie Wolf,"Solicitor, Scotland",9420069498,,,,33:40.6,33:40.6,
,C00-1831,Matthew Perez,Radio broadcast assistant,9206700702,Brenda Gardner,Accounting technician,9380859770,,,,33:40.6,33:40.6,
,C00-1832,Christopher Fuentes,Child psychotherapist,9685359993,Vicki Morales,Science writer,9075997782,,,,33:40.6,33:40.6,
,C00-1833,Andrew Hill,Television/film/video producer,9380041030,Lisa Ferguson,Sub,9408145868,,,,33:40.6,33:40.6,
,C00-1834,Troy Wilson,Information officer,9301848806,Courtney Gonzales,Firefighter,9952642150,,,,33:40.6,33:40.6,
,C00-1835,,,,,,,Joseph Love,Grandparent,9635878146,33:40.6,33:40.6,
,C00-1836,Samuel Marshall,"Psychologist, educational",9087327061,Joanna Jenkins,Occupational psychologist,9925398165,,,,33:40.6,33:40.6,
,C00-1837,,,,,,,Christopher Warren,Grandparent,9760393544,33:40.6,33:40.6,
,C00-1838,Nicholas Braun,Pharmacologist,9624500071,Mrs. Heather Ramirez,"Engineer, electrical",9791255153,,,,33:40.6,33:40.6,
,C00-1839,Jacob Burch,Museum/gallery conservator,9564519038,Ashley Lopez,Health and safety inspector,9543389083,,,,33:40.6,33:40.6,
,C00-1840,Lance Mccarty,"Engineer, technical sales",9708499156,Dr. Lisa Gibson,Horticultural consultant,9949040579,,,,33:40.6,33:40.6,
,C00-1841,Devin Gates,"Librarian, public",9243212157,Danielle Brown,"Engineer, maintenance",9081434757,,,,33:40.6,33:40.6,
,C00-1842,Steven Montgomery,"Engineer, chemical",9939094918,Kayla Gregory,"Engineer, biomedical",9957421973,,,,33:40.6,33:40.6,
,C00-1843,Ricardo Christian,"Pharmacist, community",9462090543,Lauren Best,Financial controller,9419507835,,,,33:40.6,33:40.6,
,C00-1844,,,,,,,Matthew Johnson,Grandparent,9035057330,33:40.6,33:40.6,
,C00-1845,Dennis Carpenter,Research scientist (maths),9153675629,Lauren Burton,Amenity horticulturist,9554459290,,,,33:40.6,33:40.6,
,C00-1846,,,,,,,Caitlyn Cox,Aunt,9318005274,33:40.6,33:40.6,
,C00-1847,,,,,,,Karen Soto,Aunt,9628512559,33:40.6,33:40.6,
,C00-1848,Joseph Sawyer,Contracting civil engineer,9307746844,Patricia Hart,Editorial assistant,9109588821,,,,33:40.6,33:40.6,
,C00-1849,Steve Rodriguez,Materials engineer,9332557606,Darlene Lopez,"Engineer, manufacturing",9773966471,,,,33:40.6,33:40.6,
,C00-1850,Christopher James,"Programmer, multimedia",9847096769,Melissa Harris,Operational investment banker,9614120749,,,,33:40.7,33:40.7,
,C00-1851,James Marquez,"Research officer, trade union",9341646330,Laura Tucker,"Runner, broadcasting/film/video",9293865588,,,,33:40.7,33:40.7,
,C00-1852,Larry Ford,"Psychologist, sport and exercise",9220655542,Karen Skinner,"Engineer, technical sales",9826404809,,,,33:40.7,33:40.7,
,C00-1853,Michael Roberts,Visual merchandiser,9393652156,Melissa Smith,Corporate investment banker,9877537538,,,,33:40.7,33:40.7,
,C00-1854,,,,,,,Lisa Aguilar,Grandparent,9056214213,33:40.7,33:40.7,
,C00-1855,Jose Butler,Patent attorney,9104716935,Alexandra Cross,Counselling psychologist,9584693595,,,,33:40.7,33:40.7,
,C00-1856,Terrence Perez,Software engineer,9909946895,Kathleen Davis,Social researcher,9414819835,,,,33:40.7,33:40.7,
,C00-1857,Stanley Murillo,Commercial art gallery manager,9664363705,Valerie Ellis,Sales promotion account executive,9283210523,,,,33:40.7,33:40.7,
,C00-1858,Bryan Liu,"Programmer, applications",9356823389,Jessica Barnes,Patent examiner,9800463912,,,,33:40.7,33:40.7,
,C00-1859,Eric Johnson,Ophthalmologist,9276700838,Monica Flores,Theatre manager,9673005032,,,,33:40.7,33:40.7,
,C00-1860,Brian Thompson,Politician's assistant,9358012074,Dawn Lucas,Associate Professor,9225654435,,,,33:40.7,33:40.7,
,C00-1861,Mark Hutchinson,"Therapist, music",9682615991,Kimberly Campbell,"Scientist, research (life sciences)",9744922117,,,,33:40.7,33:40.7,
,C00-1862,,,,,,,Tanner Smith,Uncle,9004945921,33:40.7,33:40.7,
,C00-1863,James Jenkins,"Engineer, broadcasting (operations)",9587355559,Julie Miller,Illustrator,9539239787,,,,33:40.7,33:40.7,
,C00-1864,Samuel Green,Podiatrist,9401329342,Amy Park,Hospital pharmacist,9357698166,,,,33:40.7,33:40.7,
,C00-1865,Rodney Robinson,"Psychologist, educational",9655990895,Felicia Livingston,Product/process development scientist,9185521915,,,,33:40.7,33:40.7,
,C00-1866,Joshua Boone,Paediatric nurse,9621486394,Melissa Hawkins,Publishing copy,9318786058,,,,33:40.7,33:40.7,
,C00-1867,John Murphy,"Journalist, magazine",9850598562,Victoria Stuart,Aeronautical engineer,9424624325,,,,33:40.7,33:40.7,
,C00-1868,,,,,,,Harry Williams,Grandparent,9688066147,33:40.7,33:40.7,
,C00-1869,Mark Cox,Chartered accountant,9656646070,Miss Jacqueline Jones,Equality and diversity officer,9145565802,,,,33:40.7,33:40.7,
,C00-1870,,,,,,,Brian Jackson,Aunt,9544565466,33:40.7,33:40.7,
,C00-1871,,,,,,,Tyler Wise,Grandparent,9056409705,33:40.7,33:40.7,
,C00-1872,Gabriel Lowe,"Accountant, chartered management",9667044533,Amber Cervantes,Race relations officer,9697581019,,,,33:40.7,33:40.7,
,C00-1873,,,,,,,Tony Moon,Uncle,9580895036,33:40.7,33:40.7,
,C00-1874,,,,,,,Joshua Hooper,Grandparent,9681354726,33:40.7,33:40.7,
,C00-1875,Jon Sparks,Risk manager,9277684905,Julia Jones,"Lighting technician, broadcasting/film/video",9355227313,,,,33:40.7,33:40.7,
,C00-1876,Bobby Blevins,"Surveyor, quantity",9199727051,Elizabeth Miranda,Microbiologist,9177786225,,,,33:40.7,33:40.7,
,C00-1877,Tyler Shah,Gaffer,9878994210,Elizabeth Wright,Research scientist (life sciences),9981267951,,,,33:40.7,33:40.7,
,C00-1878,John Crawford,"Designer, blown glass/stained glass",9574000979,Wendy Williams,Hotel manager,9716844056,,,,33:40.7,33:40.7,
,C00-1879,Jerry Hunter,Special effects artist,9169449142,Brittany Andrews,"Civil engineer, consulting",9610589583,,,,33:40.7,33:40.7,
,C00-1880,Darren Harper,Quality manager,9260457201,Stephanie Johnson,"Producer, television/film/video",9147748660,,,,33:40.7,33:40.7,
,C00-1881,James Santos,Corporate treasurer,9639916392,Tracy Burns,Probation officer,9860163706,,,,33:40.7,33:40.7,
,C00-1882,David Howard,Advertising account executive,9706514503,Brittney Ortiz,Psychotherapist,9923101442,,,,33:40.7,33:40.7,
,C00-1883,Johnny White,"Surveyor, quantity",9182610993,Connie Cain,Community arts worker,9490149679,,,,33:40.7,33:40.7,
,C00-1884,Ryan Mcgee,Oncologist,9196981184,Samantha Phillips,Surgeon,9199568365,,,,33:40.7,33:40.7,
,C00-1885,Eddie Hernandez,Brewing technologist,9099515738,Bonnie Cruz,Television floor manager,9209937094,,,,33:40.7,33:40.7,
,C00-1886,Christopher Morse,Chartered management accountant,9200652115,Stephanie Moore,Air traffic controller,9334606965,,,,33:40.7,33:40.7,
,C00-1887,James Warren,Equality and diversity officer,9996695060,Joanna Guerrero,Counsellor,9928836373,,,,33:40.7,33:40.7,
,C00-1888,Robert Miller,Museum/gallery curator,9250080998,Whitney Morton,Learning disability nurse,9810177043,,,,33:40.7,33:40.7,
,C00-1889,Johnny Harrison,Health physicist,9274260825,Brianna Simmons,Cytogeneticist,9104684514,,,,33:40.7,33:40.7,
,C00-1890,Michael Gonzalez,Information systems manager,9248083379,Amanda Benson,Clinical embryologist,9149734105,,,,33:40.7,33:40.7,
,C00-1891,,,,,,,Sherry Robinson,Aunt,9874075015,33:40.7,33:40.7,
,C00-1892,Christopher Bailey,Catering manager,9218607976,Lisa Solomon,Furniture conservator/restorer,9964383913,,,,33:40.7,33:40.7,
,C00-1893,,,,,,,Kevin Heath,Uncle,9675194511,33:40.7,33:40.7,
,C00-1894,Alvin Fleming,"Surveyor, planning and development",9214097633,Anna Myers,Brewing technologist,9722834646,,,,33:40.7,33:40.7,
,C00-1895,Zachary Dunlap,Minerals surveyor,9488842117,Paula Hughes,Actor,9043774304,,,,33:40.7,33:40.7,
,C00-1896,Thomas Daniels,Operational researcher,9098451911,Nancy Ferguson,Water engineer,9874073011,,,,33:40.7,33:40.7,
,C00-1897,Nicholas Schultz,"Therapist, speech and language",9789395894,Holly Edwards DVM,Risk manager,9978329605,,,,33:40.7,33:40.7,
,C00-1898,,,,,,,Shelly Jackson,Uncle,9543632768,33:40.7,33:40.7,
,C00-1899,,,,,,,Lisa Collins,Grandparent,9992301811,33:40.7,33:40.7,
,C00-1900,,,,,,,Christopher Gray,Aunt,9121005917,33:40.7,33:40.7,
,C00-1901,,,,,,,Emily Carroll,Uncle,9667094145,33:40.7,33:40.7,
,C00-1902,Kenneth Grimes,"Therapist, nutritional",9852166205,Jessica Bush,Theatre stage manager,9118527511,,,,33:40.7,33:40.7,
,C00-1903,Robert Tucker,Prison officer,9697587198,Julie Curry,"Surveyor, planning and development",9702551077,,,,33:40.7,33:40.7,
,C00-1904,Maurice Fernandez,Travel agency manager,9230895154,Heather Bowman,Chartered accountant,9770997987,,,,33:40.7,33:40.7,
,C00-1905,Gregory Williams,Barista,9482843277,Elizabeth Collier,Careers adviser,9910092433,,,,33:40.7,33:40.7,
,C00-1906,,,,,,,David Hansen,Grandparent,9914855390,33:40.7,33:40.7,
,C00-1907,Michael Davis,Insurance claims handler,9662465377,Sabrina Ruiz,Drilling engineer,9592033943,,,,33:40.7,33:40.7,
,C00-1908,,,,,,,Ruth Farrell,Grandparent,9329243409,33:40.7,33:40.7,
,C00-1909,Robert Hancock,Psychiatrist,9977870081,Gina Hicks,"Therapist, sports",9360449197,,,,33:40.7,33:40.7,
,C00-1910,Michael Rodriguez,Early years teacher,9970164741,Emily Berry,"Psychotherapist, child",9283381508,,,,33:40.7,33:40.7,
,C00-1911,Dr. Thomas Robinson,Editorial assistant,9178091274,Katherine Cooley,Chief of Staff,9203074212,,,,33:40.7,33:40.7,
,C00-1912,Richard Walsh,Advertising account executive,9061241820,Tanya Fields,"Designer, jewellery",9844657520,,,,33:40.7,33:40.7,
